Index;Season;Date;HomeTeam;AwayTeam;HomeTeamGoals;AwayTeamGoals;Result;HomeTeamShots;AwayTeamShots;HomeTeamShotsOnTarget;AwayTeamShotsOnTarget;HomeTeamCorners;AwayTeamCorners;HomeTeamYellow;AwayTeamYellow;HomeTeamRed;AwayTeamRed;HomeTeamFouls;AwayTeamFouls;Gameday
221;2017;03/03/18;Nurnberg;Greuther Furth;0;2;A;19;13;2;5;8;3;0;2;0;0;12;15;25
222;2017;04/03/18;Heidenheim;Bielefeld;2;2;D;11;13;4;6;5;6;1;2;0;0;11;13;25
223;2017;04/03/18;Fortuna Dusseldorf;St Pauli;2;1;H;18;17;8;1;6;9;1;0;0;0;12;15;25
224;2017;04/03/18;Braunschweig;Regensburg;2;1;H;15;10;9;4;1;8;4;4;0;0;16;19;25
225;2017;05/03/18;Ingolstadt;Bochum;0;1;A;15;13;4;4;6;6;3;3;0;0;16;16;25
226;2017;09/03/18;Bielefeld;Nurnberg;1;0;H;15;10;3;3;7;1;2;2;0;0;14;19;26
227;2017;09/03/18;Dresden;Heidenheim;3;2;H;11;11;3;4;5;5;0;3;0;0;15;17;26
228;2017;10/03/18;Bochum;Holstein Kiel;1;1;D;6;12;4;3;3;10;3;1;0;0;13;16;26
229;2017;10/03/18;Darmstadt;Ingolstadt;1;1;D;9;10;2;2;6;2;3;4;0;0;15;18;26
230;2017;10/03/18;Greuther Furth;Kaiserslautern;2;1;H;18;10;6;1;8;8;2;2;0;0;10;19;26
231;2017;10/03/18;St Pauli;Braunschweig;0;0;D;12;16;6;2;6;4;2;2;0;0;8;21;26
232;2017;11/03/18;Duisburg;Fortuna Dusseldorf;1;2;A;17;13;4;4;6;5;4;0;0;0;21;15;26
233;2017;11/03/18;Regensburg;Sandhausen;2;1;H;7;11;4;2;4;3;0;2;0;0;15;18;26
234;2017;11/03/18;Union Berlin;Erzgebirge Aue;0;0;D;16;13;4;6;6;1;1;3;0;0;7;20;26
235;2017;16/03/18;Fortuna Dusseldorf;Bielefeld;4;2;H;16;12;9;3;12;5;2;0;0;0;11;15;27
236;2017;16/03/18;Holstein Kiel;Heidenheim;2;1;H;7;7;5;2;2;6;2;4;0;0;17;17;27
237;2017;17/03/18;Union Berlin;Regensburg;2;2;D;21;11;4;5;8;4;0;3;0;0;13;14;27
238;2017;17/03/18;Sandhausen;Bochum;2;3;A;15;13;5;6;6;3;4;1;0;0;24;11;27
239;2017;17/03/18;Kaiserslautern;St Pauli;1;1;D;13;13;4;5;6;6;0;3;1;0;8;8;27
240;2017;18/03/18;Nurnberg;Darmstadt;1;1;D;25;6;3;3;16;4;1;2;0;0;6;11;27
241;2017;18/03/18;Braunschweig;Duisburg;3;2;H;14;17;6;5;3;6;1;1;0;0;15;11;27
242;2017;18/03/18;Ingolstadt;Dresden;4;2;H;16;7;8;3;9;5;0;0;0;0;14;13;27
243;2017;19/03/18;Erzgebirge Aue;Greuther Furth;2;1;H;14;15;6;4;3;1;0;1;0;0;11;14;27
244;2017;01/04/18;St Pauli;Sandhausen;1;1;D;10;19;3;6;2;6;2;2;0;0;13;19;28
245;2017;01/04/18;Regensburg;Erzgebirge Aue;1;3;A;14;9;3;6;2;3;4;3;0;0;21;21;28
246;2017;01/04/18;Greuther Furth;Union Berlin;2;1;H;12;17;2;2;5;6;1;1;0;0;12;12;28
247;2017;01/04/18;Bochum;Braunschweig;2;0;H;21;9;7;1;4;1;2;2;0;0;6;20;28
248;2017;01/04/18;Bielefeld;Holstein Kiel;1;1;D;15;14;6;5;3;3;4;1;0;0;15;10;28
249;2017;02/04/18;Darmstadt;Fortuna Dusseldorf;1;0;H;9;18;2;7;3;10;6;2;1;0;13;9;28
250;2017;31/03/18;Heidenheim;Ingolstadt;1;2;A;10;14;2;5;4;2;0;2;0;0;14;16;28
251;2017;31/03/18;Dresden;Nurnberg;1;1;D;12;7;1;5;4;2;2;5;0;0;15;13;28
252;2017;31/03/18;Duisburg;Kaiserslautern;1;4;A;18;18;4;10;5;5;2;4;0;0;13;14;28
253;2017;06/04/18;Fortuna Dusseldorf;Bochum;1;2;A;18;11;5;4;5;7;3;4;1;1;15;20;29
254;2017;06/04/18;Sandhausen;Greuther Furth;0;0;D;15;9;3;1;8;0;1;1;0;0;18;16;29
255;2017;07/04/18;Holstein Kiel;Darmstadt;0;0;D;8;7;4;2;7;5;3;1;0;0;13;8;29
256;2017;07/04/18;Erzgebirge Aue;St Pauli;2;1;H;12;11;3;2;8;0;2;4;0;0;14;11;29
257;2017;07/04/18;Union Berlin;Duisburg;0;0;D;12;4;3;0;4;1;1;0;0;0;18;20;29
258;2017;07/04/18;Nurnberg;Heidenheim;3;2;H;20;16;6;7;10;7;2;3;0;0;10;18;29
259;2017;08/04/18;Kaiserslautern;Regensburg;1;1;D;10;21;5;6;3;9;3;2;0;0;16;14;29
260;2017;08/04/18;Ingolstadt;Bielefeld;2;2;D;7;9;2;5;5;3;0;0;0;0;10;10;29
261;2017;08/04/18;Braunschweig;Dresden;1;1;D;10;18;4;4;2;6;2;0;0;0;10;12;29
262;2017;13/04/18;Bochum;Kaiserslautern;3;2;H;19;15;5;2;6;4;2;2;0;0;8;16;30
263;2017;13/04/18;Greuther Furth;Regensburg;1;2;A;17;15;4;7;5;7;2;3;0;0;13;12;30
264;2017;14/04/18;Bielefeld;Erzgebirge Aue;2;0;H;16;12;4;3;3;11;3;1;0;0;14;12;30
265;2017;14/04/18;Duisburg;Sandhausen;0;2;A;21;11;11;4;7;5;0;5;0;0;12;20;30
266;2017;14/04/18;St Pauli;Union Berlin;0;1;A;9;11;5;2;3;5;2;4;0;1;11;15;30
267;2017;14/04/18;Dresden;Holstein Kiel;0;4;A;16;6;5;4;4;4;3;1;0;0;9;14;30
268;2017;15/04/18;Ingolstadt;Nurnberg;1;1;D;9;11;4;6;11;4;2;1;0;0;14;13;30
269;2017;15/04/18;Heidenheim;Fortuna Dusseldorf;3;1;H;13;19;3;7;10;6;3;1;0;0;14;12;30
270;2017;15/04/18;Darmstadt;Braunschweig;1;1;D;18;6;8;3;9;1;1;2;0;0;15;13;30
271;2017;20/04/18;Braunschweig;Bielefeld;0;0;D;10;18;5;3;8;8;1;1;0;0;12;7;31
272;2017;20/04/18;Greuther Furth;Bochum;1;1;D;15;12;4;4;3;8;3;1;0;0;11;14;31
273;2017;21/04/18;Sandhausen;Darmstadt;1;1;D;10;16;4;2;9;5;4;2;0;0;15;10;31
274;2017;21/04/18;Union Berlin;Heidenheim;1;1;D;11;9;5;2;5;7;1;1;0;0;11;21;31
275;2017;21/04/18;Regensburg;St Pauli;3;1;H;14;8;6;5;6;3;4;3;0;2;12;9;31
276;2017;22/04/18;Erzgebirge Aue;Duisburg;1;3;A;11;14;2;5;4;8;2;2;0;0;18;12;31
277;2017;22/04/18;Fortuna Dusseldorf;Ingolstadt;3;0;H;15;6;7;3;7;5;1;0;0;0;11;17;31
278;2017;22/04/18;Kaiserslautern;Dresden;0;1;A;12;21;1;6;5;5;3;3;0;1;12;8;31
279;2017;23/04/18;Holstein Kiel;Nurnberg;1;3;A;16;16;5;6;6;6;1;2;0;0;18;13;31
280;2017;27/04/18;Bielefeld;Kaiserslautern;3;2;H;28;18;9;8;7;6;1;1;0;1;9;11;32
281;2017;27/04/18;Bochum;Erzgebirge Aue;2;1;H;12;8;4;4;2;1;1;2;0;1;14;18;32
282;2017;28/04/18;St Pauli;Greuther Furth;3;0;H;12;15;5;3;4;5;2;1;0;0;15;11;32
283;2017;28/04/18;Dresden;Fortuna Dusseldorf;1;2;A;10;17;2;5;6;10;3;1;0;0;16;10;32
284;2017;28/04/18;Darmstadt;Union Berlin;3;1;H;10;15;3;5;6;4;0;3;0;0;12;13;32
285;2017;29/04/18;Duisburg;Regensburg;4;1;H;17;9;7;1;4;3;4;2;0;0;16;17;32
286;2017;29/04/18;Heidenheim;Sandhausen;2;0;H;9;9;3;1;2;1;0;1;0;0;13;8;32
287;2017;29/04/18;Ingolstadt;Holstein Kiel;1;5;A;14;7;4;5;11;1;3;1;0;0;12;15;32
288;2017;30/04/18;Nurnberg;Braunschweig;2;0;H;20;6;10;1;6;3;1;2;0;0;9;15;32
289;2017;06/05/18;Regensburg;Darmstadt;0;3;A;24;7;4;5;4;3;1;1;0;0;10;14;33
290;2017;06/05/18;Kaiserslautern;Heidenheim;1;0;H;10;21;3;7;2;2;3;2;0;0;18;12;33
291;2017;06/05/18;Sandhausen;Nurnberg;0;2;A;7;11;3;8;10;2;3;3;0;0;16;14;33
292;2017;06/05/18;St Pauli;Bielefeld;1;0;H;9;14;5;1;7;6;0;1;0;0;13;9;33
293;2017;06/05/18;Union Berlin;Bochum;3;1;H;25;10;7;1;8;9;3;3;0;0;15;8;33
294;2017;06/05/18;Greuther Furth;Duisburg;2;2;D;15;14;4;6;6;4;1;1;0;0;12;10;33
295;2017;06/05/18;Fortuna Dusseldorf;Holstein Kiel;1;1;D;12;17;5;4;4;13;1;0;0;0;11;16;33
296;2017;06/05/18;Erzgebirge Aue;Dresden;0;0;D;7;5;2;1;2;5;2;3;0;0;17;15;33
297;2017;06/05/18;Braunschweig;Ingolstadt;0;2;A;12;12;5;5;3;4;3;0;0;0;7;21;33
298;2017;13/05/18;Ingolstadt;Kaiserslautern;1;3;A;16;8;4;4;4;3;0;0;0;0;13;11;34
299;2017;13/05/18;Bielefeld;Sandhausen;0;0;D;18;8;6;1;7;4;3;4;0;1;15;10;34
300;2017;13/05/18;Bochum;Regensburg;1;1;D;14;20;3;5;4;9;4;4;0;0;15;17;34
301;2017;13/05/18;Darmstadt;Erzgebirge Aue;1;0;H;9;14;3;3;1;13;1;2;0;0;10;13;34
302;2017;13/05/18;Dresden;Union Berlin;0;1;A;14;11;4;4;5;8;0;1;0;0;7;7;34
303;2017;13/05/18;Duisburg;St Pauli;2;0;H;13;11;4;3;4;5;2;2;0;0;13;15;34
304;2017;13/05/18;Heidenheim;Greuther Furth;1;1;D;16;8;4;4;7;6;1;4;0;0;11;14;34
305;2017;13/05/18;Holstein Kiel;Braunschweig;6;2;H;20;14;8;7;4;5;0;1;0;0;20;9;34
306;2017;13/05/18;Nurnberg;Fortuna Dusseldorf;2;3;A;13;11;4;6;3;5;2;2;0;0;14;12;34
307;2018;03/08/2018;Hamburg;Holstein Kiel;0;3;A;14;16;3;8;4;10;1;3;0;0;11;11;1
308;2018;04/08/2018;Bochum;FC Koln;0;2;A;14;15;2;5;6;1;3;2;0;1;17;19;1
309;2018;04/08/2018;Greuther Furth;Sandhausen;3;1;H;16;10;5;5;6;8;1;1;0;0;19;11;1
310;2018;04/08/2018;Regensburg;Ingolstadt;2;1;H;13;13;9;3;5;9;1;3;0;0;23;20;1
311;2018;05/08/2018;Darmstadt;Paderborn;1;0;H;7;7;2;1;8;3;3;4;0;0;14;21;1
312;2018;05/08/2018;Magdeburg;St Pauli;1;2;A;6;5;2;4;3;4;0;1;0;0;8;11;1
313;2018;05/08/2018;Union Berlin;Erzgebirge Aue;1;0;H;17;6;3;1;5;2;2;3;0;0;20;18;1
314;2018;05/08/2018;Heidenheim;Bielefeld;1;1;D;14;16;5;8;7;2;1;1;0;0;8;11;1
315;2018;06/08/2018;Dresden;Duisburg;1;0;H;20;12;3;3;3;3;0;3;0;0;11;15;1
316;2018;10/08/2018;St Pauli;Darmstadt;2;0;H;16;18;3;3;2;1;3;3;0;0;13;13;2
317;2018;10/08/2018;Paderborn;Regensburg;2;0;H;14;13;5;3;12;12;1;4;0;0;16;16;2
318;2018;10/08/2018;Ingolstadt;Greuther Furth;1;1;D;28;12;5;7;18;6;1;3;0;0;13;14;2
319;2018;11/08/2018;Duisburg;Bochum;0;2;A;28;5;7;2;7;3;3;1;0;1;12;12;2
320;2018;11/08/2018;Bielefeld;Dresden;2;1;H;16;12;5;4;4;2;1;3;0;0;17;18;2
321;2018;12/08/2018;Erzgebirge Aue;Magdeburg;0;0;D;12;9;3;0;7;4;1;0;0;0;15;10;2
322;2018;12/08/2018;Holstein Kiel;Heidenheim;1;1;D;7;16;4;4;4;8;3;2;1;0;11;15;2
323;2018;12/08/2018;Sandhausen;Hamburg;0;3;A;11;7;2;4;5;2;2;1;0;0;11;16;2
324;2018;13/08/2018;FC Koln;Union Berlin;1;1;D;18;10;5;4;9;3;2;1;0;0;14;17;2
325;2018;24/08/2018;Darmstadt;Duisburg;3;0;H;10;15;4;5;4;5;0;2;0;0;16;12;3
326;2018;24/08/2018;Bochum;Sandhausen;1;0;H;16;9;7;1;7;5;0;0;0;0;6;12;3
327;2018;25/08/2018;Magdeburg;Ingolstadt;1;1;D;16;8;2;2;6;1;3;3;0;0;13;24;3
328;2018;25/08/2018;FC Koln;Erzgebirge Aue;3;1;H;18;8;7;1;7;0;1;4;0;0;12;16;3
329;2018;25/08/2018;Greuther Furth;Paderborn;2;2;D;13;17;5;4;2;8;1;3;0;1;10;14;3
330;2018;26/08/2018;Dresden;Heidenheim;1;3;A;23;15;4;5;8;4;3;3;0;0;11;20;3
331;2018;26/08/2018;Regensburg;Holstein Kiel;0;0;D;18;16;3;1;4;4;1;1;0;0;13;7;3
332;2018;26/08/2018;Union Berlin;St Pauli;4;1;H;11;11;5;4;1;5;1;3;0;0;17;11;3
333;2018;27/08/2018;Hamburg;Bielefeld;3;0;H;10;18;5;4;5;8;1;1;0;0;17;10;3
334;2018;01/09/2018;Duisburg;Greuther Furth;0;1;A;17;20;4;8;6;6;2;4;0;0;17;19;4
335;2018;01/09/2018;Bielefeld;Regensburg;5;3;H;20;14;10;6;4;7;3;2;0;0;14;12;4
336;2018;02/09/2018;St Pauli;FC Koln;3;5;A;24;12;8;8;12;2;1;2;0;0;15;20;4
337;2018;02/09/2018;Heidenheim;Darmstadt;0;1;A;16;17;5;8;7;6;1;2;0;0;11;11;4
338;2018;02/09/2018;Sandhausen;Union Berlin;0;0;D;9;9;3;4;5;2;2;3;0;0;14;15;4
339;2018;03/09/2018;Holstein Kiel;Magdeburg;2;1;H;10;10;5;4;4;2;2;2;0;0;16;13;4
340;2018;14/09/2018;Regensburg;Dresden;0;2;A;15;11;2;2;7;5;2;4;0;0;13;16;4
341;2018;31/08/2018;Ingolstadt;Erzgebirge Aue;3;2;H;12;11;5;3;4;3;3;0;0;0;20;17;4
342;2018;31/08/2018;Paderborn;Bochum;2;2;D;20;5;7;2;6;3;2;4;0;0;11;16;4
343;2018;14/09/2018;Union Berlin;Duisburg;2;2;D;8;6;4;4;5;2;3;3;0;0;20;15;5
344;2018;15/09/2018;Greuther Furth;Holstein Kiel;4;1;H;17;9;8;2;3;6;3;1;0;0;11;6;5
345;2018;15/09/2018;Hamburg;Heidenheim;3;2;H;20;12;7;5;4;7;2;1;0;0;9;12;5
346;2018;15/09/2018;Darmstadt;Sandhausen;1;1;D;12;12;3;5;7;5;1;2;0;0;11;18;5
347;2018;16/09/2018;Bochum;Ingolstadt;6;0;H;19;3;10;1;8;0;1;4;0;1;10;19;5
348;2018;16/09/2018;Erzgebirge Aue;St Pauli;3;1;H;20;10;7;3;2;2;2;1;0;0;16;12;5
349;2018;16/09/2018;FC Koln;Paderborn;3;5;A;16;21;8;10;16;5;4;2;1;0;15;15;5
350;2018;17/09/2018;Magdeburg;Bielefeld;0;0;D;11;17;5;4;3;2;4;2;0;0;14;12;5
351;2018;18/09/2018;Dresden;Hamburg;0;1;A;16;14;2;5;6;4;4;2;0;0;13;8;5
352;2018;21/09/2018;Ingolstadt;St Pauli;0;1;A;8;10;2;2;5;7;4;0;1;0;17;10;6
353;2018;21/09/2018;Sandhausen;FC Koln;0;2;A;6;8;2;2;2;7;2;3;0;0;15;19;6
354;2018;22/09/2018;Holstein Kiel;Bochum;2;2;D;15;9;5;6;10;2;2;1;0;0;12;11;6
355;2018;22/09/2018;Bielefeld;Union Berlin;1;1;D;6;11;1;2;4;3;2;1;0;0;9;15;6
356;2018;22/09/2018;Dresden;Darmstadt;4;1;H;11;9;4;3;2;1;2;2;0;0;17;19;6
357;2018;23/09/2018;Duisburg;Erzgebirge Aue;1;2;A;22;10;7;7;5;3;4;3;0;0;12;20;6
358;2018;23/09/2018;Paderborn;Magdeburg;4;4;D;17;13;6;9;2;3;2;5;0;0;17;16;6
359;2018;23/09/2018;Hamburg;Regensburg;0;5;A;14;18;4;9;9;5;1;4;0;0;9;14;6
360;2018;23/09/2018;Heidenheim;Greuther Furth;2;0;H;18;11;8;0;8;2;0;3;0;0;16;11;6
361;2018;25/09/2018;Bochum;Dresden;0;1;A;17;10;6;2;3;2;1;2;0;0;11;13;7
362;2018;25/09/2018;Darmstadt;Bielefeld;1;2;A;9;14;4;6;8;4;1;1;0;0;13;19;7
363;2018;25/09/2018;FC Koln;Ingolstadt;2;1;H;15;15;4;7;5;7;1;4;0;0;17;22;7
364;2018;25/09/2018;Union Berlin;Holstein Kiel;2;0;H;14;8;6;2;7;6;1;1;0;0;14;10;7
365;2018;26/09/2018;Regensburg;Heidenheim;2;1;H;11;16;3;5;1;3;3;1;0;0;17;14;7
366;2018;26/09/2018;Magdeburg;Duisburg;3;3;D;11;10;3;4;3;1;2;5;0;0;12;17;7
367;2018;26/09/2018;St Pauli;Paderborn;2;1;H;13;19;4;9;6;8;1;5;0;1;12;18;7
368;2018;26/09/2018;Erzgebirge Aue;Sandhausen;0;2;A;14;18;2;5;3;3;3;2;0;0;13;12;7
369;2018;27/09/2018;Greuther Furth;Hamburg;0;0;D;7;14;0;3;4;6;2;1;0;0;18;12;7
370;2018;01/10/2018;Ingolstadt;Union Berlin;1;2;A;8;17;2;5;2;8;3;1;0;0;17;15;8
371;2018;28/09/2018;Bielefeld;FC Koln;1;3;A;11;11;2;8;5;2;2;2;0;0;17;15;8
372;2018;28/09/2018;Holstein Kiel;Darmstadt;4;2;H;14;16;6;3;7;4;2;3;1;0;10;12;8
373;2018;29/09/2018;Duisburg;Regensburg;1;3;A;27;16;7;9;6;4;2;2;0;0;12;15;8
374;2018;29/09/2018;Paderborn;Erzgebirge Aue;1;0;H;24;17;10;8;9;9;3;1;0;0;8;7;8
375;2018;29/09/2018;Heidenheim;Bochum;3;2;H;21;10;8;5;7;5;0;6;0;1;14;8;8
376;2018;30/09/2018;Sandhausen;Magdeburg;0;1;A;7;7;2;2;1;3;0;2;0;0;14;9;8
377;2018;30/09/2018;Hamburg;St Pauli;0;0;D;7;11;1;5;6;2;2;3;0;0;13;18;8
378;2018;30/09/2018;Dresden;Greuther Furth;0;1;A;14;12;3;2;7;3;0;4;0;0;8;13;8
379;2018;05/10/2018;Bochum;Bielefeld;1;0;H;11;20;3;5;2;11;1;3;0;0;8;14;9
380;2018;05/10/2018;Darmstadt;Hamburg;1;2;A;11;10;2;4;5;4;2;3;0;0;11;12;9
381;2018;06/10/2018;Greuther Furth;Regensburg;1;1;D;13;13;3;6;4;6;2;1;0;0;9;14;9
382;2018;06/10/2018;Magdeburg;Dresden;2;2;D;20;7;8;4;7;2;2;2;0;0;8;17;9
383;2018;06/10/2018;Erzgebirge Aue;Holstein Kiel;2;1;H;18;10;6;2;3;3;2;4;0;1;16;11;9
384;2018;07/10/2018;Ingolstadt;Paderborn;1;2;A;19;15;6;6;10;9;3;3;0;0;16;10;9
385;2018;07/10/2018;St Pauli;Sandhausen;3;1;H;12;14;5;3;0;1;2;3;0;0;14;14;9
386;2018;07/10/2018;Union Berlin;Heidenheim;1;1;D;16;12;4;3;6;3;3;4;0;0;17;16;9
387;2018;08/10/2018;FC Koln;Duisburg;1;2;A;18;12;6;4;13;4;3;2;0;0;12;18;9
388;2018;19/10/2018;Sandhausen;Ingolstadt;4;0;H;17;7;4;2;6;3;2;4;0;0;10;18;10
389;2018;19/10/2018;Dresden;Erzgebirge Aue;1;1;D;15;12;6;5;8;5;3;3;0;1;12;14;10
390;2018;20/10/2018;Holstein Kiel;FC Koln;1;1;D;8;9;1;3;7;7;1;3;0;0;13;14;10
391;2018;20/10/2018;Heidenheim;Magdeburg;3;0;H;9;19;5;8;2;8;0;4;0;1;16;10;10
392;2018;20/10/2018;Bielefeld;Greuther Furth;2;3;A;17;16;7;6;8;8;2;1;0;0;17;11;10
393;2018;21/10/2018;Hamburg;Bochum;0;0;D;18;11;4;2;6;1;1;2;0;0;14;15;10
394;2018;21/10/2018;Paderborn;Union Berlin;0;0;D;7;7;2;1;3;2;1;3;0;0;12;23;10
395;2018;21/10/2018;Regensburg;Darmstadt;1;1;D;15;13;6;4;8;6;2;3;0;0;12;15;10
396;2018;22/10/2018;Duisburg;St Pauli;0;1;A;10;15;3;4;0;5;1;2;0;0;15;8;10
397;2018;26/10/2018;Magdeburg;Hamburg;0;1;A;8;13;5;8;4;7;3;2;0;1;7;10;11
398;2018;26/10/2018;Darmstadt;Greuther Furth;2;0;H;10;9;5;1;4;4;1;1;0;0;15;11;11
399;2018;27/10/2018;FC Koln;Heidenheim;1;1;D;28;9;10;1;9;6;2;3;0;0;11;23;11
400;2018;27/10/2018;Paderborn;Sandhausen;3;3;D;24;11;6;4;10;4;2;2;0;0;7;15;11
401;2018;27/10/2018;Erzgebirge Aue;Bielefeld;1;0;H;15;8;4;1;6;5;2;3;0;0;13;14;11
402;2018;28/10/2018;Ingolstadt;Duisburg;1;1;D;20;14;4;3;6;5;1;1;0;0;19;11;11
403;2018;28/10/2018;St Pauli;Holstein Kiel;0;1;A;17;9;6;4;7;6;1;2;0;0;10;14;11
404;2018;28/10/2018;Union Berlin;Dresden;0;0;D;15;9;4;1;5;7;1;4;0;1;20;11;11
405;2018;29/10/2018;Bochum;Regensburg;3;3;D;12;13;5;6;5;7;0;2;0;0;11;16;11
406;2018;02/11/2018;Greuther Furth;Bochum;2;2;D;16;11;5;5;3;5;4;3;0;0;18;20;12
407;2018;02/11/2018;Dresden;Sandhausen;3;1;H;10;12;4;2;1;6;3;2;0;0;15;12;12
408;2018;03/11/2018;Duisburg;Paderborn;2;0;H;9;18;3;9;1;9;1;3;0;0;9;17;12
409;2018;03/11/2018;Darmstadt;Magdeburg;3;1;H;6;7;3;2;3;3;3;4;1;1;14;15;12
410;2018;03/11/2018;Holstein Kiel;Ingolstadt;2;2;D;10;14;5;5;5;5;1;2;0;0;10;11;12
411;2018;04/11/2018;Heidenheim;Erzgebirge Aue;1;0;H;23;13;8;4;13;1;5;3;0;1;10;16;12
412;2018;04/11/2018;Regensburg;Union Berlin;1;1;D;18;15;3;3;7;4;3;3;0;1;12;14;12
413;2018;04/11/2018;Bielefeld;St Pauli;1;2;A;16;14;5;8;6;3;3;2;0;0;19;12;12
414;2018;05/11/2018;Hamburg;FC Koln;1;0;H;23;11;9;3;8;1;1;3;0;0;14;17;12
415;2018;09/11/2018;Sandhausen;Duisburg;0;0;D;15;7;3;6;7;5;3;1;0;0;9;12;13
416;2018;09/11/2018;Paderborn;Holstein Kiel;4;4;D;14;18;6;11;4;6;3;1;0;0;12;12;13
417;2018;10/11/2018;Erzgebirge Aue;Hamburg;1;3;A;10;18;1;4;4;4;1;2;0;0;13;15;13
418;2018;10/11/2018;FC Koln;Dresden;8;1;H;15;9;12;3;5;1;2;3;0;0;13;20;13
419;2018;10/11/2018;St Pauli;Heidenheim;1;1;D;19;14;5;2;14;3;4;0;0;0;13;7;13
420;2018;11/11/2018;Ingolstadt;Bielefeld;1;1;D;17;15;3;2;6;7;0;3;0;0;13;15;13
421;2018;11/11/2018;Magdeburg;Regensburg;2;3;A;16;18;4;7;5;5;0;2;0;0;10;18;13
422;2018;11/11/2018;Union Berlin;Greuther Furth;4;0;H;15;17;10;3;6;3;2;1;0;0;16;16;13
423;2018;12/11/2018;Bochum;Darmstadt;1;0;H;15;7;5;2;8;1;0;3;0;0;11;21;13
424;2018;23/11/2018;Greuther Furth;Magdeburg;3;2;H;15;13;6;9;4;8;4;1;0;0;16;11;14
425;2018;23/11/2018;Bielefeld;Duisburg;0;1;A;13;6;1;4;7;5;1;2;0;0;18;10;14
426;2018;24/11/2018;Darmstadt;FC Koln;0;3;A;11;10;3;4;8;3;3;1;0;0;12;15;14
427;2018;24/11/2018;Bochum;Erzgebirge Aue;2;1;H;19;4;5;2;7;0;3;4;0;0;14;18;14
428;2018;24/11/2018;Holstein Kiel;Sandhausen;2;1;H;9;21;2;5;1;7;4;1;0;0;13;16;14
429;2018;25/11/2018;Heidenheim;Paderborn;1;5;A;17;24;5;8;6;6;1;2;0;0;10;13;14
430;2018;25/11/2018;Dresden;Ingolstadt;2;0;H;17;7;6;3;5;0;1;1;0;1;18;14;14
431;2018;25/11/2018;Regensburg;St Pauli;1;1;D;27;11;6;4;7;4;0;4;0;0;12;17;14
432;2018;26/11/2018;Hamburg;Union Berlin;2;2;D;15;10;5;4;5;3;0;3;0;0;10;11;14
433;2018;01/12/2018;Union Berlin;Darmstadt;3;1;H;16;8;3;3;8;2;0;1;0;0;12;12;15
434;2018;01/12/2018;St Pauli;Dresden;1;1;D;9;10;5;3;1;3;2;2;0;0;12;10;15
435;2018;01/12/2018;Ingolstadt;Hamburg;1;2;A;16;16;5;3;4;6;5;3;0;0;17;19;15
436;2018;01/12/2018;FC Koln;Greuther Furth;4;0;H;18;7;10;3;11;6;0;3;0;1;4;11;15
437;2018;02/12/2018;Duisburg;Holstein Kiel;0;4;A;6;16;2;7;5;3;4;1;0;0;18;7;15
438;2018;02/12/2018;Magdeburg;Bochum;0;0;D;13;8;3;1;5;8;1;4;0;0;19;11;15
439;2018;02/12/2018;Sandhausen;Heidenheim;1;2;A;12;7;5;3;6;4;1;3;0;0;11;20;15
440;2018;30/11/2018;Erzgebirge Aue;Regensburg;1;1;D;17;19;4;3;9;8;3;3;0;0;21;14;15
441;2018;30/11/2018;Paderborn;Bielefeld;2;2;D;13;11;6;5;4;5;2;5;0;0;20;20;15
442;2018;07/12/2018;Regensburg;FC Koln;1;3;A;18;14;5;6;9;2;3;4;1;0;19;9;16
443;2018;07/12/2018;Hamburg;Paderborn;1;0;H;10;11;4;2;4;2;2;3;0;0;9;16;16
444;2018;08/12/2018;Darmstadt;Ingolstadt;1;1;D;18;6;1;2;8;2;2;5;0;1;13;21;16
445;2018;08/12/2018;Heidenheim;Duisburg;4;1;H;13;12;6;5;5;3;0;4;0;0;9;11;16
446;2018;08/12/2018;Greuther Furth;Erzgebirge Aue;0;5;A;19;15;0;8;8;9;1;4;0;0;11;11;16
447;2018;09/12/2018;Magdeburg;Union Berlin;1;1;D;11;11;5;2;4;2;2;4;0;0;10;22;16
448;2018;09/12/2018;Dresden;Holstein Kiel;0;2;A;16;9;8;5;5;1;1;1;0;0;11;9;16
449;2018;09/12/2018;Bielefeld;Sandhausen;1;1;D;14;3;5;2;7;1;2;3;0;0;15;17;16
450;2018;10/12/2018;Bochum;St Pauli;1;3;A;22;16;6;6;7;4;2;3;0;0;11;18;16
451;2018;14/12/2018;Duisburg;Hamburg;1;2;A;14;10;2;5;2;2;4;1;1;0;15;17;17
452;2018;14/12/2018;Holstein Kiel;Bielefeld;1;2;A;11;20;2;9;6;8;2;0;0;0;13;11;17
453;2018;15/12/2018;Union Berlin;Bochum;2;0;H;18;20;7;6;5;4;1;0;0;0;22;9;17
454;2018;15/12/2018;St Pauli;Greuther Furth;2;0;H;15;11;3;2;8;12;1;3;0;0;13;13;17
455;2018;15/12/2018;Paderborn;Dresden;3;0;H;19;11;7;5;3;3;2;1;0;0;12;14;17
456;2018;16/12/2018;Ingolstadt;Heidenheim;1;1;D;11;15;3;4;2;5;3;1;0;0;17;14;17
457;2018;16/12/2018;Erzgebirge Aue;Darmstadt;2;2;D;12;19;6;5;4;6;5;3;0;0;15;12;17
458;2018;16/12/2018;Sandhausen;Regensburg;2;2;D;16;6;6;5;4;4;1;2;0;0;9;15;17
